"COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","SITE","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Bleaching_Period","Survey_Type"
7,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
5,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
34,11.5824,20,"TUT-214",10,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
5,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
11,11.5824,20,"TUT-214",10,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
6,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
6,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
7,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
5,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
5,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
6,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
5,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
5,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
50,11.5824,20,"TUT-214",20,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
22,10.9728,20,"TUT-171",10,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
55,10.9728,20,"TUT-171",66,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
40,10.9728,20,"TUT-171",80,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
17,10.9728,20,"TUT-171",0,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
45,10.9728,20,"TUT-171",75,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
19,10.9728,20,"TUT-171",10,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
65,10.9728,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
17,10.9728,20,"TUT-171",75,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
35,10.9728,20,"TUT-171",80,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
65,10.9728,20,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
50,10.9728,20,"TUT-171",85,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
30,10.9728,20,"TUT-171",60,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
47,10.9728,20,"TUT-171",50,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
9,10.9728,20,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
63,10.9728,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
55,10.9728,20,"TUT-171",55,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
10,10.9728,20,"TUT-171",5,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
5,10.9728,20,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
41,10.9728,20,"TUT-171",65,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
75,10.9728,20,"TUT-171",65,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
9,10.9728,20,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
12,10.9728,20,"TUT-171",10,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
6,10.9728,20,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
15,10.9728,20,"TUT-171",40,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
66,10.9728,20,"TUT-171",60,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
43,12.4968,20,"TUT-216",5,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
17,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
35,12.4968,20,"TUT-216",20,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
49,12.4968,20,"TUT-216",65,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
48,12.4968,20,"TUT-216",80,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
15,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
11,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
27,12.4968,20,"TUT-216",10,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
7,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
36,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
31,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
44,12.4968,20,"TUT-216",85,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
77,12.4968,20,"TUT-216",25,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
30,12.4968,20,"TUT-216",65,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
50,12.4968,20,"TUT-216",98,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
34,12.4968,20,"TUT-216",60,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
38,12.4968,20,"TUT-216",90,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
80,12.4968,20,"TUT-216",40,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
47,12.4968,20,"TUT-216",25,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
48,12.4968,20,"TUT-216",70,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
70,12.4968,20,"TUT-216",95,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
30,12.4968,20,"TUT-216",90,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
36,13.716,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
28,13.716,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
24,13.716,20,"TUT-126",5,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
20,13.716,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
55,13.716,20,"TUT-126",80,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
37,13.716,20,"TUT-126",50,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
67,13.716,20,"TUT-126",90,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
40,13.716,20,"TUT-126",70,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
40,13.716,20,"TUT-126",80,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
21,13.716,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
50,13.716,20,"TUT-126",75,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
50,13.716,20,"TUT-126",25,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
26,13.716,20,"TUT-126",10,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
28,13.716,20,"TUT-126",40,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
46,13.716,20,"TUT-126",20,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
31,13.716,20,"TUT-126",30,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
20,13.716,20,"TUT-126",5,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
27,13.716,20,"TUT-126",15,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
52,13.716,20,"TUT-126",95,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
92,13.716,20,"TUT-126",40,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
9,13.716,20,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","20m"
11,13.716,20,"TUT-126",3,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","20m"
47,13.716,20,"TUT-126",30,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
38,13.716,20,"TUT-126",20,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
27,13.716,20,"TUT-126",45,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
34,13.716,20,"TUT-126",50,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
14,13.716,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
25,9.7536,20,"TUT-220",0,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","20m"
35,9.7536,20,"TUT-220",75,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","20m"
50,12.8016,20,"TUT-222",60,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
40,12.8016,20,"TUT-222",70,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
35,12.8016,20,"TUT-222",65,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
15,12.8016,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
40,12.8016,20,"TUT-222",60,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
30,12.8016,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
48,12.8016,20,"TUT-222",65,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
46,12.8016,20,"TUT-222",50,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
35,12.8016,20,"TUT-222",60,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
55,12.8016,20,"TUT-222",30,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
34,12.8016,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
55,12.8016,20,"TUT-222",40,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
15,12.8016,20,"TUT-222",15,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
25,12.8016,20,"TUT-222",30,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
22,12.8016,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
37,12.8016,20,"TUT-222",25,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
10,12.8016,20,"TUT-222",0,-14.363787,-170.772574,"2025","Q20","Post-Bleaching","20m"
50,12.8016,20,"TUT-222",25,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
45,12.8016,20,"TUT-222",40,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
35,12.8016,20,"TUT-222",30,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
20,12.8016,20,"TUT-222",50,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
24,12.8016,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
22,12.8016,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
30,12.8016,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
55,12.8016,20,"TUT-222",35,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
42,12.8016,20,"TUT-222",60,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
24,12.8016,20,"TUT-222",25,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
31,12.8016,20,"TUT-222",30,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
42,12.8016,20,"TUT-222",10,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
50,12.8016,20,"TUT-222",85,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
30,12.8016,20,"TUT-222",75,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
74,12.8016,20,"TUT-222",40,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
35,10.9728,20,"TUT-223",60,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
27,10.9728,20,"TUT-223",65,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
26,10.9728,20,"TUT-223",15,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
27,10.9728,20,"TUT-223",10,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
14,10.9728,20,"TUT-223",0,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
74,10.9728,20,"TUT-223",55,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
27,10.9728,20,"TUT-223",30,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
10,10.9728,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
6,10.9728,20,"TUT-223",25,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
17,10.9728,20,"TUT-223",40,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
34,10.9728,20,"TUT-223",30,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
6,10.9728,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
6,10.9728,20,"TUT-223",25,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
10,10.9728,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
12,10.9728,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
37,10.9728,20,"TUT-223",75,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
50,10.9728,20,"TUT-223",65,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
5,10.9728,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
40,10.9728,20,"TUT-223",30,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
48,10.9728,20,"TUT-223",60,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
17,10.9728,20,"TUT-223",20,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
35,9.144,20,"TUT-214",5,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
45,9.144,20,"TUT-214",95,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
15,9.144,20,"TUT-214",5,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
5,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
5,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
10,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
75,9.144,20,"TUT-214",80,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
15,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
30,9.144,20,"TUT-214",5,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
10,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
55,9.144,20,"TUT-214",5,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
30,9.144,20,"TUT-214",70,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
40,9.144,20,"TUT-214",10,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
10,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
40,9.144,20,"TUT-214",15,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
10,9.144,20,"TUT-214",10,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
40,9.144,20,"TUT-214",10,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
35,9.144,20,"TUT-214",10,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
80,9.144,20,"TUT-214",95,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
15,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
15,9.144,20,"TUT-214",20,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
25,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
5,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
20,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
50,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
35,9.144,20,"TUT-214",15,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
50,9.144,20,"TUT-214",90,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
40,9.144,20,"TUT-214",15,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
35,9.144,20,"TUT-214",15,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
15,9.144,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
30,9.144,20,"TUT-215",20,-14.243735,-170.669372,"2025","QMED","Post-Bleaching","20m"
10,9.144,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
25,9.144,20,"TUT-216",5,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
25,9.144,20,"TUT-216",70,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
10,9.144,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
35,9.144,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
50,9.144,20,"TUT-216",95,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
35,9.144,20,"TUT-216",50,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
12,9.144,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
53,9.144,20,"TUT-216",30,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
15,9.144,20,"TUT-216",50,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
35,9.144,20,"TUT-216",20,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
13,9.144,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
10,9.144,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
80,9.144,20,"TUT-216",97,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
5,9.144,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
25,12.8016,20,"TUT-126",25,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
45,12.8016,20,"TUT-126",30,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
10,12.8016,20,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","20m"
35,12.8016,20,"TUT-126",50,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
25,12.8016,20,"TUT-126",5,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
10,12.8016,20,"TUT-126",5,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","20m"
20,12.8016,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
15,12.8016,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
15,12.8016,20,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
30,12.8016,20,"TUT-126",80,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
40,9.144,20,"TUT-139",45,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
30,9.144,20,"TUT-139",50,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
85,9.144,20,"TUT-139",85,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","20m"
40,9.144,20,"TUT-139",90,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
30,13.1064,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
15,13.1064,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
70,13.1064,20,"TUT-222",25,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
30,13.1064,20,"TUT-222",35,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
20,13.1064,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
60,13.1064,20,"TUT-222",75,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
35,13.1064,20,"TUT-222",60,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
15,13.1064,20,"TUT-222",20,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
25,13.1064,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
50,13.1064,20,"TUT-222",95,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
30,13.1064,20,"TUT-222",15,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
20,13.1064,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
25,13.1064,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
60,13.1064,20,"TUT-222",98,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
45,13.1064,20,"TUT-222",60,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
35,13.1064,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
15,13.1064,20,"TUT-222",0,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
20,13.1064,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
10,13.1064,20,"TUT-222",0,-14.363787,-170.772574,"2025","Q20","Post-Bleaching","20m"
50,13.1064,20,"TUT-222",15,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
40,13.1064,20,"TUT-222",55,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
55,13.1064,20,"TUT-222",50,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
35,13.1064,20,"TUT-222",60,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
50,13.1064,20,"TUT-222",95,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
15,13.1064,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
10,13.1064,20,"TUT-222",0,-14.363787,-170.772574,"2025","Q20","Post-Bleaching","20m"
40,13.1064,20,"TUT-222",90,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
85,13.1064,20,"TUT-222",30,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
35,13.1064,20,"TUT-222",70,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
35,13.1064,20,"TUT-222",20,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
40,16.1544,20,"TUT-098",20,-14.314128,-170.652116,"2025","QMED","Post-Bleaching","20m"
16,10.3632,20,"TUT-215",2,-14.243735,-170.669372,"2025","QMED","Post-Bleaching","20m"
11,10.3632,20,"TUT-215",20,-14.243735,-170.669372,"2025","Q20","Post-Bleaching","20m"
29,10.3632,20,"TUT-215",70,-14.243735,-170.669372,"2025","QMED","Post-Bleaching","20m"
46,10.3632,20,"TUT-215",50,-14.243735,-170.669372,"2025","Q80","Post-Bleaching","20m"
52,10.3632,20,"TUT-215",50,-14.243735,-170.669372,"2025","Q80","Post-Bleaching","20m"
22,14.3256,20,"TUT-214",2,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
31,14.3256,20,"TUT-214",85,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
41,14.3256,20,"TUT-214",45,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
62,14.3256,20,"TUT-214",45,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
49,14.3256,20,"TUT-214",55,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
18,14.3256,20,"TUT-214",2,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
70,14.3256,20,"TUT-214",60,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
17,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
140,14.3256,20,"TUT-214",70,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
27,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
68,14.3256,20,"TUT-214",95,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
6,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
8,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
5,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
6,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
7,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
6,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
10,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
6,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
65,14.3256,20,"TUT-214",98,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
14,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
11,14.3256,20,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","20m"
97,14.3256,20,"TUT-214",90,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
35,14.3256,20,"TUT-214",65,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
105,14.3256,20,"TUT-214",85,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
47,14.3256,20,"TUT-214",95,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
115,11.5824,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
20,11.5824,20,"TUT-171",25,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
160,11.5824,20,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
75,11.5824,20,"TUT-171",70,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
110,11.5824,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
65,11.5824,20,"TUT-171",97,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
115,11.5824,20,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
58,11.5824,20,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
133,11.5824,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
131,11.5824,20,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
